adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2021-11-14,2021-11-20,2021,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-46,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2021-11-21,2021-11-27,2021,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-47,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2021-11-28,2021-12-04,2021,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-48,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2021-12-05,2021-12-11,2021,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-49 (Zero filling),PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-09-04,2022-09-10,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-36,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-09-11,2022-09-17,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-37,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-09-18,2022-09-24,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-38,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-10-16,2022-10-22,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-42,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-10-23,2022-10-29,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-43,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-10-30,2022-11-05,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-44,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-11-06,2022-11-12,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-45,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-11-13,2022-11-19,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-46,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-11-20,2022-11-26,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-47,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-11-27,2022-12-03,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-48,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-12-04,2022-12-10,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-49 (Zero filling),PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-12-11,2022-12-17,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-50 (Zero filling),PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-12-18,2022-12-24,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-51 (Zero filling),PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-12-25,2022-12-31,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-52 (Zero filling),PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-01-01,2023-01-07,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-01,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-01-08,2023-01-14,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-02,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-01-15,2023-01-21,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-03,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-01-22,2023-01-28,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-04,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-01-29,2023-02-04,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-05,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-02-05,2023-02-11,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-06,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-02-12,2023-02-18,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-07,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-02-19,2023-02-25,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-08,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-02-26,2023-03-04,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-09,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-03-05,2023-03-11,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-10,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-03-12,2023-03-18,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-11,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-03-19,2023-03-25,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-12,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-03-26,2023-04-01,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-13,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-04-02,2023-04-08,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-14,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-04-09,2023-04-15,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-15,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-04-16,2023-04-22,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-16,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-04-23,2023-04-29,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-17,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-04-30,2023-05-06,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-18,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-05-07,2023-05-13,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-19,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-05-14,2023-05-20,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-20,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-05-21,2023-05-27,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-21,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-05-28,2023-06-03,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-22,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-06-04,2023-06-10,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-23,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-06-11,2023-06-17,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-24,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-06-18,2023-06-24,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-25,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-06-25,2023-07-01,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-26,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-07-02,2023-07-08,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-27,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-07-09,2023-07-15,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-28,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-07-16,2023-07-22,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-29,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-07-23,2023-07-29,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-30,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-07-30,2023-08-05,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-31,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-08-06,2023-08-12,2023,1,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-32,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-08-13,2023-08-19,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-33,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-08-20,2023-08-26,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-34,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-08-27,2023-09-02,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-35,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-09-03,2023-09-09,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-36,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-09-10,2023-09-16,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-37,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-09-17,2023-09-23,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-38,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-09-24,2023-09-30,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-39,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-10-01,2023-10-07,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-40,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-10-08,2023-10-14,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-41,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-10-15,2023-10-21,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-42,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-10-22,2023-10-28,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-43,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-10-29,2023-11-04,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-44,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-11-05,2023-11-11,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-45,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-11-12,2023-11-18,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-46,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-11-19,2023-11-25,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-47,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-11-26,2023-12-02,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-48,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-12-03,2023-12-09,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-49 (Zero filling),PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-12-10,2023-12-16,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-50 (Zero filling),PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-12-17,2023-12-23,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-51 (Zero filling),PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-12-24,2023-12-30,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-52 (Zero filling),PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2023-12-31,2024-01-06,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-01,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2024-01-07,2024-01-13,2024,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-02,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2024-01-14,2024-01-20,2024,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-03,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2024-01-21,2024-01-27,2024,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-04,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2024-01-28,2024-02-03,2024,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-05,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2024-02-04,2024-02-10,2024,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-06,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2024-02-11,2024-02-17,2024,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-07,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2024-02-18,2024-02-24,2024,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-08,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2024-02-25,2024-03-02,2024,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-09,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2024-03-03,2024-03-09,2024,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-10,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2024-03-10,2024-03-16,2024,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-11,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2024-03-17,2024-03-23,2024,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-12,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2024-03-24,2024-03-30,2024,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-13,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2024-03-31,2024-04-06,2024,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-14,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2021-12-12,2021-12-18,2021,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-50 (Zero filling),PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2021-12-19,2021-12-25,2021,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-51 (Zero filling),PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2021-12-26,2022-01-01,2021,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-52 (Zero filling),PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-01-02,2022-01-08,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-01,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-01-09,2022-01-15,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-02,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-01-16,2022-01-22,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-03,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-01-23,2022-01-29,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-04,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-01-30,2022-02-05,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-05,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-02-06,2022-02-12,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-06,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-02-13,2022-02-19,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-07,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-02-20,2022-02-26,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-08,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-02-27,2022-03-05,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-09,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-03-06,2022-03-12,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-10,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-03-13,2022-03-19,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-11,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-03-20,2022-03-26,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-12,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-03-27,2022-04-02,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-13,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-04-03,2022-04-09,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-14,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-04-10,2022-04-16,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-15,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-04-17,2022-04-23,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-16,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-04-24,2022-04-30,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-17,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-05-01,2022-05-07,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-18,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-05-08,2022-05-14,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-19,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-05-15,2022-05-21,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-20,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-05-22,2022-05-28,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-21,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-05-29,2022-06-04,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-22,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-06-05,2022-06-11,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-23,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-06-12,2022-06-18,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-24,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-06-19,2022-06-25,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-25,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-06-26,2022-07-02,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-26,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-07-03,2022-07-09,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-27,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-07-10,2022-07-16,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-28,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-07-17,2022-07-23,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-29,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-07-24,2022-07-30,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-30,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-07-31,2022-08-06,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-31,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-08-07,2022-08-13,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-32,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-08-14,2022-08-20,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-33,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-08-21,2022-08-27,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-34,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-08-28,2022-09-03,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-35,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2017-12-31,2018-01-06,2017,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-01,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-01-07,2018-01-13,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-02,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-01-14,2018-01-20,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-03,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-09-25,2022-10-01,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-39,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-10-02,2022-10-08,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-40,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2022-10-09,2022-10-15,2022,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-41,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-02-11,2018-02-17,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-07,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-02-18,2018-02-24,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-08,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-02-25,2018-03-03,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-09,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-03-04,2018-03-10,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-10,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-03-11,2018-03-17,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-11,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-03-18,2018-03-24,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-12,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-03-25,2018-03-31,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-13,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-04-01,2018-04-07,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-14,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-04-08,2018-04-14,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-15,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-04-15,2018-04-21,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-16,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-04-22,2018-04-28,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-17,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-04-29,2018-05-05,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-18,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-05-06,2018-05-12,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-19,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-05-13,2018-05-19,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-20,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-05-20,2018-05-26,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-21,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-05-27,2018-06-02,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-22,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-06-03,2018-06-09,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-23,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-06-10,2018-06-16,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-24,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-06-17,2018-06-23,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-25,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-06-24,2018-06-30,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-26,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-07-01,2018-07-07,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-27,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-07-08,2018-07-14,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-28,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-07-15,2018-07-21,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-29,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-07-22,2018-07-28,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-30,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-07-29,2018-08-04,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-31,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-08-05,2018-08-11,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-32,PAHO
BERMUDA,NA,NA,BERMUDA,BMU,30,BMU,NA,2018-08-12,2018-08-18,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-33,PAHO
